Pull Request Number,Title,Merged,Time to Merge,Comments,Review Comments,Comment Messages,Review Messages,Lines of Code Changed
357,Proposal for LANG-1421,No,,2,6,"['`fatolse` -> `false` !', 'depending on how you feel, you could replace the `if the array is {@code null}` info with something about this method being null safe (to keep the wordage the same as other methods that use `null safe`)', ""Thank you for reviewing. I don't find a better replacement for the if sentence. I hope it is ok."", 'Should this really be `assertFalse`?\r\n`ObjectUtils.anyNull(null, null, null, null, FOO, BAR)` - should return `true`, because it has `null` elements in varargs.', 'Thank you. You are right. I will create a new commit.', ""This can be replaced by `return firstNonNull(values) == null`, although then you're doubling up on the null check.""]","['', '', '', '', '', '']",327
356,Move combine.children to manifestEntries in order to have right entries in MANIFEST.MF,No,,1,0,[],[],4
355,Use @ParameterizedTest to iterate over available locales,Yes,17:57:25,2,0,[],['TIL! Much simpler to read it. +1'],60
354,Convert tests for Validate to @Nested test,Yes,"1 day, 7:31:01",5,0,[],['And learned another new trick for JUnit 5. Keep these changes coming!!! 🎉 '],2696
353,WIP: LANG-1416: Update tests to JUnit5 via @boyarsky's converter,No,,8,0,[],[],23187
352,LANG-1416: Update to JUnit 5,Yes,1:02:09,2,0,[],[''],46
351,LANG-1417: Add @FunctionalInterface to ThreadPredicate and ThreadGrou…,Yes,0:19:25,1,0,[],[],11
350,Replace FindBugs with SpotBugs,Yes,"9 days, 3:03:58",1,0,[],['LGTM'],23
349,LANG-1417: Deprecate ThreadPredicate and ThreadGroupPredicate in favo…,No,,3,0,[],[],270
348,Explicit type parameters can be removed,Yes,"2 days, 1:40:28",1,0,[],"['LGTM', '']",72
347,Looks like Java 11 no longer fails the build,Yes,13:48:25,1,0,[],[],3
346,LANG-1415: Update Java Language requirement to 1.8,Yes,10:13:22,1,0,[],[''],22
345,add jvmLaunchers,No,,6,0,[],[],600
344,Adding method to remove special characters,No,,1,0,[],[],34
343,LANG-1341 update java doc to clarify use case of appendSuper(),No,,2,3,"[""Please don't reorganize imports"", 'Better use a JavaDoc Link here: `{@link #appendSuper(boolean)}`', 'The issues also suggested to add some documentation to `appendSuper(boolean)` making clear the implications of calling `super.equals(object)` when the class is a direct subclass ob `java.lang.Object`. I think we should add this.']","['', 'ping @swingfly . If you could review the pending review comments, I think this should be easy to review/merge. Thanks!']",13
342,LANG-1411: Add empty checks to ObjectUtils,Yes,"3 days, 11:09:37",2,0,[],[''],121
341,Update maven-pmd-plugin to latest version,Yes,23:06:55,1,0,[],['👏 🎉 '],2
340,[LANG-1406]  StringIndexOutOfBoundsException in StringUtils.replaceIgnoreCase,No,,6,7,"['Just leaving a comment here too to have a review here in GitHub. While your example works, as the character is considered already in upper case, the reverse case would still fail after changing from `toLowerCase` to `toUpperCase`. So I think we should find another solution or update the documentation stating how the code works with unicode.', ""Hi @kinow, yes you are right after I did try to come up with a draft java main to generate all || most unicode in string and compare it's length between original, toLowerCase() and to UpperCase().\r\n\r\n![image](https://user-images.githubusercontent.com/37996731/44028895-032488d4-9f2e-11e8-839b-c1259a182b8e.png)\r\n  \r\nIt's seem like no matter which one we pick (toLowerCase || toUpperCase), it would still tend to come up with a incorrect length.\r\n\r\nJust a quick question what you mean by remove the ```length( )``` mean? Would you mind to specify more on that? \r\n\r\nThanks, "", ""Oohh, great testing @HiuKwok ! Thanks for sharing here.\r\n\r\n>Just a quick question what you mean by remove the length( ) mean? Would you mind to specify more on that?\r\n\r\nSure. I think there could be a possibility to fix the issue by addressing how the length of the lower'ed/upper'ed text is used https://github.com/apache/commons-lang/blob/590f90889bf61a5570bd98b78e73410a07d7410b/src/main/java/org/apache/commons/lang3/StringUtils.java#L5603\r\n\r\nSo maybe there could be another way to work around the way we use the strings lengths, and avoid the exception."", ""@kinow May be try to store a original text.length before perform any upper || lower case operation and make use of it?\r\n\r\nhaha, it's just a thought. Would try out later "", '@kinow It turn out the problem is large than that, because the incorrect length basically affecting the whole method, especially the part which involve parsing inside the while loop.\r\n\r\nhttps://github.com/apache/commons-lang/blob/590f90889bf61a5570bd98b78e73410a07d7410b/src/main/java/org/apache/commons/lang3/StringUtils.java#L5612-L5619\r\n\r\nWhile string like following is entered, then Exception would be thrown on here instead.\r\nhttps://github.com/apache/commons-lang/blob/590f90889bf61a5570bd98b78e73410a07d7410b/src/main/java/org/apache/commons/lang3/StringUtils.java#L5613\r\n\r\n![image](https://user-images.githubusercontent.com/37996731/44082531-137cb1a0-9fe4-11e8-9219-8f373aebce67.png)\r\n\r\n\r\n\r\n', 'Yeah, a very slippery problem. We still have the option to simply document that the method does not work well with unicode strings. \r\n\r\nBut first I would like to spend at least a few hours with paper and pencil (and eraser, because this could take a bit till I give up or find a possible way around it), and perhaps even check in the mailing list if other devs have any idea.\r\n\r\nI think you found a very interesting problem (*)! Keep the ideas coming if you have any on how to solve this issue :+1: \r\n\r\n_* if I had more time, I would possibly either go through other methods checking for that or, just try some fuzzifier approach to test the whole project ! Not aware of any static or dynamic analysis tool that does that_', 'Hi all, Just a quick update finally I kind of figure the way out of this problem,\r\nwhile I am trying to make it happen (the implementation).\r\nBut the concept is mainly Normalize incoming word at the beginning of the method call by ```Normalizer.normalize()```\r\nIn this way the String.length() would return correct length even unicode is introduced and by having the correct String length, the original logic should function as normal ']","['', '', '', '', '', '', '', ""Hi @HiuKwok could you rebase your PR to fix the latest conflicts, please? Also, what's the status of the PR? Did you find another solution for the issue that you could summarize here?\r\n\r\nCheers\r\nBruno""]",72
339,[LANG-1354] Added Methods to FieldUtils to Return Non-Synthetic Fields From a Class,No,,2,0,[],[],174
338,LANG-1405 Remove check for Java 1.5,No,,1,0,[],[],4
337,LANG-1404 BooleanUtils.toBoolean(Integer) method added,No,,2,0,[],[],33
336,LANG-1402: Null/index safe get methods for ArrayUtils,Yes,"33 days, 3:07:15",4,9,"['Surely a negative index should return the default?', 'Does not agree with code', 'May be null', ""What does ill-formatted mean?\r\nCan also return null if the array element is present and null.\r\n\r\nI don't think this method is sufficiently useful to be worth adding"", ""ill-formatted?\r\n\r\nAgain, I don't see the point of this method.\r\nIt's a bit more flexible than the original method.\r\nBut it's still only useful for the case where you can choose a default value that does not appear in the array, and you still have to check whether the return value is the default or not."", 'Sorry, mistaken copy-paste there. Feel free to use this as a tutorial for how NOT to contribute.', 'Fixed.', ""My thought process was something similar to this https://github.com/apache/commons-lang/blob/master/src/main/java/org/apache/commons/lang3/StringUtils.java#L7456-L7458\r\n\r\nI would understand if Strings are understood well-enough to merit a true default value and generic arrays aren't, so as to justify removing the two-argument edition."", ""The usefulness of these would be to reduce some clutter in everyday development. Checking for both null and then length can be a tedious situation for developers striving to get high unit-test coverage. \r\n\r\nisArrayIndexValid would reduce the number of branches in a typical use case, whereas get is probably a bit simpler. I'm can't say this with any degree of certainty, but a correctly-placed null element probably requires yet another check after the fact. Something like:\r\n\r\nif(isArrayIndexValid(array, 0) && array[0] != null)\r\n""]","['', '', '', '', '', 'Generally this seems reasonable to me. @sebbASF - do you have any more points you want to make?']",31
335,LANG-1400: Add StringUtils.mask() function,No,,11,0,[],[],80
334,Code refactoring and cleaning,Yes,"7 days, 12:13:53",8,2,"['Why do we need `+` here?', ""Actually, the plus sign is redundant here. I've tried to link commits with only one type of changes and therefore haven't removed it.""]","['', '']",313
333,(doc) Fix typos in classes of tuple package,Yes,3:36:42,1,0,[],[],12
332,Add methods allowing masking of Strings,No,,8,0,[],[],251
331,LANG-1380: FastDateParser too strict on abbreviated short month symbols,No,,6,0,[],[],32
330,LANG-1397: WordUtils.wrap throws StringIndexOutOfBoundsException when wrapLength is Integer.MAX_VALUE,No,,5,0,[],[],10
329,"Travis: Add Java 10 ""Oracle JDK"", Java 10 ""OpenJDK"", Java 11 ""Oracle …",Yes,"11 days, 0:30:59",3,0,[],[''],41
328,[LANG-1238] Add overloaded methods to StringUtils with Pattern argument,No,,3,0,[],[],0
327,(doc) Remove invalid example of `lastIndexOf` from javadoc,No,,5,0,[],[],1
326,[LANG-1391] Improve Javadoc for StringUtils methods,No,,1,0,[],"['Change looks good. Tested the newly added lines in Eclipse, and results are all OK. +1']",9
325,LANG-1392 methods for getting first non empty or non blank value,No,,5,0,[],['excellently'],94
324,LANG-1390: StringUtils#join() for List<?>,No,,2,0,[],[],114
323,Add comparison methods to ObjectUtils,No,,4,0,[],[],124
322,(doc) Update GitHub PR help link,No,,2,0,[],[],2
321,SerializationUtilsTest cleanup,No,,3,0,[],"['Change looks good, much easier to read.\r\n If build server passes, +1\r\n\r\nThanks\r\nBruno']",124
320,Initial implementation of Span for LANG-1387,No,,0,0,[],[],1240
